price,commercial_type,furnishing_sell,size,ward,district
7900000000.0,Shophouse,Hoàn thiện cơ bản,203.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
17500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,444.0,Xã Xuân Thới Đông,Huyện Hóc Môn
28000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 25,Quận Bình Thạnh
25000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,68.0,Phường Đa Kao,Quận 1
250000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,112.0,Phường Sơn Kỳ,Quận Tân Phú
6800000000.0,Mặt bằng kinh doanh,Bàn giao thô,526.0,Xã Hòa Phú,Huyện Củ Chi
7490000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,69.0,Phường Phú Thạnh,Quận Tân Phú
7900000000.0,Shophouse,Hoàn thiện cơ bản,204.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
8400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường Đa Kao,Quận 1
5400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,55.0,Phường 25,Quận Bình Thạnh
11980000000.0,Shophouse,Hoàn thiện cơ bản,535.8,Xã Phong Phú,Huyện Bình Chánh
23000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,56.0,Phường Đa Kao,Quận 1
7590000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường 11,Quận 10
9300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,305.0,Xã Tân Hiệp,Huyện Hóc Môn
26000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Tây Thạnh,Quận Tân Phú
570000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,350.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
450000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,450.0,Phường 4,Quận Tân Bình
480000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường 12,Quận Gò Vấp
270000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Sơn Kỳ,Quận Tân Phú
7800000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,35.0,Phường Phạm Ngũ Lão,Quận 1
13000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,98.0,Phường Tây Thạnh,Quận Tân Phú
7900000000.0,Shophouse,Hoàn thiện cơ bản,204.0,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Thành phố Thủ Đức
15300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường 2,Quận Tân Bình
16000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 10,Quận Gò Vấp
13500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Tây Thạnh,Quận Tân Phú
10400000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,50.0,Phường 10,Quận Tân Bình
200000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,100.0,Phường 12,Quận Tân Bình
4400000000.0,Shophouse,Hoàn thiện cơ bản,79.0,Phường 7,Quận 8
11900000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,125.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
450000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,200.0,Phường Sơn Kỳ,Quận Tân Phú
10800000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,104.0,Phường Sơn Kỳ,Quận Tân Phú
14600000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,135.0,Phường 17,Quận Gò Vấp
43000000000.0,Shophouse,Hoàn thiện cơ bản,337.0,Phường An Lợi Đông (Quận 2 cũ),Thành phố Thủ Đức
22000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,128.0,Phường Hiệp Tân,Quận Tân Phú
120000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,150.0,Phường 9,Quận 3
12300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,166.0,Phường Phước Bình (Quận 9 cũ),Thành phố Thủ Đức
9700000000.0,Shophouse,Hoàn thiện cơ bản,100.0,Phường 14,Quận Tân Bình
155000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,95.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
170000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,40.0,Phường Tân Quy,Quận 7
160000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,65.0,Phường Trung Mỹ Tây,Quận 12
31000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 5,Quận 3
2490000000.0,Shophouse,Hoàn thiện cơ bản,110.0,Phường Tân Thới Nhất,Quận 12
15600000000.0,Shophouse,Hoàn thiện cơ bản,307.0,Phường Phú Thuận,Quận 7
18000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường 1,Quận Phú Nhuận
17500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường 2,Quận Phú Nhuận
13500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,113.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
18500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,95.0,Phường 11,Quận 6
16200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,210.0,Phường Tân Thới Nhất,Quận 12
5500000000.0,Văn phòng,Hoàn thiện cơ bản,72.0,Phường Hiệp Tân,Quận Tân Phú
5400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,101.0,Phường Linh Xuân (Quận Thủ Đức cũ),Thành phố Thủ Đức
2750000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,33.0,Phường Trung Mỹ Tây,Quận 12
280000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,78.0,Phường Hiệp Tân,Quận Tân Phú
21000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,105.0,Phường 26,Quận Bình Thạnh
21000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,64.0,Phường 2,Quận Phú Nhuận
18600000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 11,Quận 3
7600000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,103.0,Phường Thạnh Xuân,Quận 12
9300000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,81.0,Phường Thạnh Lộc,Quận 12
14000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,142.0,Phường 7,Quận Tân Bình
6500000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,106.0,Xã Trung Chánh,Huyện Hóc Môn
11000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,350.0,Phường Bình Hưng Hoà B,Quận Bình Tân
8500000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,135.0,Phường Tân Phú (Quận 9 cũ),Thành phố Thủ Đức
10500000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,103.4,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
20000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,488.0,Phường Thới An,Quận 12
5000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
5200000000.0,Shophouse,Hoàn thiện cơ bản,152.0,Phường 6,Quận 8
230000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường 2,Quận Bình Thạnh
6400000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,31.0,Phường Cầu Kho,Quận 1
12000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,159.8,Phường Hiệp Thành,Quận 12
250000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường 12,Quận Bình Thạnh
4900000000.0,Shophouse,Hoàn thiện cơ bản,50.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
160000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,70.0,Phường 9,Quận Phú Nhuận
3150000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,116.0,Xã Tân Hiệp,Huyện Hóc Môn
25000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,300.0,Phường Bình Hưng Hoà A,Quận Bình Tân
5350000000.0,Shophouse,Hoàn thiện cơ bản,55.5,Phường 25,Quận Bình Thạnh
9300000000.0,Shophouse,Hoàn thiện cơ bản,330.0,Phường Phú Thuận,Quận 7
22000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường 11,Quận 3
17500000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường Tân Sơn Nhì,Quận Tân Phú
12500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường 25,Quận Bình Thạnh
2350000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,15.0,Phường Hiệp Thành,Quận 12
9000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,90.3,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
30000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,112.0,Phường 12,Quận Tân Bình
23800000000.0,Văn phòng,Hoàn thiện cơ bản,105.0,Phường 10,Quận Phú Nhuận
3200000000.0,Shophouse,Hoàn thiện cơ bản,150.0,Phường 6,Quận 8
34000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,227.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
33000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,61.0,Phường Tân Định,Quận 1
36000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,477.0,Phường Tam Phú (Quận Thủ Đức cũ),Thành phố Thủ Đức
9000000000.0,Shophouse,Bàn giao thô,135.4,Phường Phú Hữu (Quận 9 cũ),Thành phố Thủ Đức
18000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,154.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
160000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,55.0,Phường 3,Quận Tân Bình
180000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Tân Sơn Nhì,Quận Tân Phú
190000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90.0,Phường Tây Thạnh,Quận Tân Phú
1100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Sơn Kỳ,Quận Tân Phú
400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Phú Thọ Hòa,Quận Tân Phú
18000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,155.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
25000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Bình Hưng Hòa,Quận Bình Tân
280000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,78.0,Phường Hiệp Tân,Quận Tân Phú
12000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,30.0,Phường 2,Quận Tân Bình
16000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,498.0,Xã Phong Phú,Huyện Bình Chánh
6500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,251.7,Phường An Phú Đông,Quận 12
20500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,250.0,Phường Tân Thới Hiệp,Quận 12
900000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,400.0,Phường Bến Nghé,Quận 1
250000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,325.0,Phường Tam Phú (Quận Thủ Đức cũ),Thành phố Thủ Đức
1100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Sơn Kỳ,Quận Tân Phú
11500000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,57.0,Phường 2,Quận Tân Bình
38000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,160.0,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Thành phố Thủ Đức
21000000000.0,Mặt bằng kinh doanh,Bàn giao thô,116.0,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Thành phố Thủ Đức
5000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Tân Thới Nhất,Quận 12
5550000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,75.0,Phường Trung Mỹ Tây,Quận 12
17500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,150.0,Phường Tam Phú (Quận Thủ Đức cũ),Thành phố Thủ Đức
10300000000.0,Shophouse,Hoàn thiện cơ bản,73.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
8710000000.0,Shophouse,Hoàn thiện cơ bản,73.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
13070000000.0,Shophouse,Hoàn thiện cơ bản,73.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
12250000000.0,Shophouse,Hoàn thiện cơ bản,89.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Thành phố Thủ Đức
298000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,156.0,Phường 14,Quận 5
4930000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,67.0,Phường Thạnh Xuân,Quận 12
18000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Tân Sơn Nhì,Quận Tân Phú
9390000000.0,Văn phòng,Hoàn thiện cơ bản,85.0,Phường Hiệp Thành,Quận 12
7900000000.0,Shophouse,Hoàn thiện cơ bản,156.0,Phường 7,Quận 8
20000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,30.0,Phường Phú Mỹ,Quận 7
8150000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,43.0,Phường 26,Quận Bình Thạnh
700000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,317.0,Xã Tân Phú Trung,Huyện Củ Chi
5200000000.0,Shophouse,Hoàn thiện cơ bản,151.0,Phường 6,Quận 8
25000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,140.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
28000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,140.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
17500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,102.0,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Thành phố Thủ Đức
23000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,126.0,Phường 2,Quận Tân Bình
2700000000.0,Shophouse,Hoàn thiện cơ bản,72.0,Phường An Lạc,Quận Bình Tân
150000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,286.0,Phường Tân Sơn Nhì,Quận Tân Phú
780000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,130.0,Thị trấn Củ Chi,Huyện Củ Chi
30000000000.0,Shophouse,Hoàn thiện cơ bản,167.68,Phường Tân Phú,Quận 7
24000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,110.0,Phường 12,Quận Tân Bình
18000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90.0,Phường Tân Sơn Nhì,Quận Tân Phú
38000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Phường Bình Trị Đông B,Quận Bình Tân
17500000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,92.0,Phường 13,Quận 6
3600000000.0,Officetel,Hoàn thiện cơ bản,43.0,Phường 13,Quận 4
10500000000.0,Văn phòng,Nội thất đầy đủ,70.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
16500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,192.0,Xã Phước Kiển,Huyện Nhà Bè
26000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,125.0,Phường 4,Quận Tân Bình
37200000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,181.0,Phường Tân Phú,Quận 7
16500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,206.0,Phường Tân Sơn Nhì,Quận Tân Phú
12000000000.0,Officetel,Hoàn thiện cơ bản,160.0,Phường An Lạc,Quận Bình Tân
2850000000.0,Văn phòng,Hoàn thiện cơ bản,40.0,Phường Linh Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức
4000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,70.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
35000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,214.0,Phường Linh Chiểu (Quận Thủ Đức cũ),Thành phố Thủ Đức
10600000000.0,Văn phòng,Hoàn thiện cơ bản,100.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
26000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,125.0,Phường 4,Quận Tân Bình
15500000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường 2,Quận Tân Bình
9100000000.0,Văn phòng,Hoàn thiện cơ bản,98.2,Phường Long Trường (Quận 9 cũ),Thành phố Thủ Đức
15500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,127.64,Phường 16,Quận Gò Vấp
21500000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,82.0,Phường 12,Quận Tân Bình
23000000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,129.0,Phường An Lạc,Quận Bình Tân
15500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Xã Tân Hiệp,Huyện Hóc Môn
650000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Tân Thới Hiệp,Quận 12
565000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,160.0,Phường 25,Quận Bình Thạnh
12000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,135.0,Xã Tân Xuân,Huyện Hóc Môn
21800000000.0,Văn phòng,Nội thất cao cấp,88.0,Phường 9,Quận Phú Nhuận
21500000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,53.0,Phường 19,Quận Bình Thạnh
17500000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,68.0,Phường 11,Quận Tân Bình
22000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90.0,Phường 10,Quận 6
300000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90.0,Phường 10,Quận 6
15200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường 11,Quận Gò Vấp
5450000000.0,Shophouse,Hoàn thiện cơ bản,173.0,Thị trấn Tân Túc,Huyện Bình Chánh
9200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,92.0,Phường Tây Thạnh,Quận Tân Phú
36000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,150.0,Phường 2,Quận Phú Nhuận
650000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,350.0,Phường Tân Chánh Hiệp,Quận 12
13500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,128.0,Phường 11,Quận Bình Thạnh
25900000000.0,Văn phòng,Hoàn thiện cơ bản,197.0,Phường Hiệp Thành,Quận 12
865000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,300.0,Phường Tân Chánh Hiệp,Quận 12
650000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,350.0,Phường Tân Chánh Hiệp,Quận 12
280000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,220.0,Phường Bình Hưng Hòa,Quận Bình Tân
1020000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Sơn Kỳ,Quận Tân Phú
1400000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,300.0,Phường Bình Trị Đông,Quận Bình Tân
164000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Xã Tân Thông Hội,Huyện Củ Chi
630000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,500.0,Xã Vĩnh Lộc B,Huyện Bình Chánh
1100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,350.0,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức
1450000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,500.0,Phường Bình Trị Đông,Quận Bình Tân
1100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,250.0,Phường Bình Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
570000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,238.0,Phường 11,Quận Gò Vấp
270000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Linh Trung (Quận Thủ Đức cũ),Thành phố Thủ Đức
6350000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,132.3,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
12500000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,190.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
13500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,113.0,Phường Tăng Nhơn Phú A (Quận 9 cũ),Thành phố Thủ Đức
21800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,400.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
8000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,35.0,Phường 4,Quận 8
3100000000.0,Shophouse,Hoàn thiện cơ bản,52.0,Phường Tân Thuận Đông,Quận 7
17000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,80.0,Phường Tây Thạnh,Quận Tân Phú
17500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,82.0,Phường 12,Quận Tân Bình
8000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,190.0,Phường Thạnh Lộc,Quận 12
10790000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,75.0,Phường 14,Quận Tân Bình
32000000.0,Văn phòng,Hoàn thiện cơ bản,110.0,Phường An Phú Đông,Quận 12
100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,40.0,Phường 13,Quận Phú Nhuận
13900000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,100.0,Phường Bình Trị Đông B,Quận Bình Tân
10000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,120.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
13500000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,92.0,Phường Tân Phú,Quận 7
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,15.0,Phường 10,Quận Tân Bình
7360000000.0,Shophouse,Hoàn thiện cơ bản,67.2,Phường Phú Thuận,Quận 7
8890000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,150.0,Phường 13,Quận Tân Bình
986000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,500.0,Phường Bình Thọ (Quận Thủ Đức cũ),Thành phố Thủ Đức
8000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,97.0,Phường An Phú (Quận 2 cũ),Thành phố Thủ Đức
7800000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,200.0,Xã Vĩnh Lộc A,Huyện Bình Chánh
350000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,114.0,Phường Thảo Điền (Quận 2 cũ),Thành phố Thủ Đức
180000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,52.0,Phường 1,Quận 5
80000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,120.0,Phường 3,Quận Gò Vấp
110000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,100.0,Phường 10,Quận Gò Vấp
1000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,30.0,Phường Bến Nghé,Quận 1
10500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,88.0,Phường Phước Bình (Quận 9 cũ),Thành phố Thủ Đức
4000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,30.0,Phường Thới An,Quận 12
12500000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,181.0,Phường Thới An,Quận 12
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,15.0,Phường 10,Quận Tân Bình
8100000000.0,Shophouse,Hoàn thiện cơ bản,60.0,Xã Bình Hưng,Huyện Bình Chánh
5000000.0,Văn phòng,Hoàn thiện cơ bản,60.0,Phường Phước Long B (Quận 9 cũ),Thành phố Thủ Đức
2880000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường 12,Quận 6
13530000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,79.1,Phường Tân Quý,Quận Tân Phú
11000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,90.0,Phường 9,Quận Gò Vấp
35000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường Thới An,Quận 12
245000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,150.0,Phường Linh Đông (Quận Thủ Đức cũ),Thành phố Thủ Đức
200000000.0,Shophouse,Hoàn thiện cơ bản,10.0,Phường 13,Quận Tân Bình
15000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường 4,Quận Tân Bình
200000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,100.0,Phường 4,Quận 3
220000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,156.0,Phường Hiệp Tân,Quận Tân Phú
150000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,100.0,Phường Bình Trị Đông B,Quận Bình Tân
350000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,16.0,Phường Phú Trung,Quận Tân Phú
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,100.0,Phường Hiệp Phú (Quận 9 cũ),Thành phố Thủ Đức
4300000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,70.0,Phường 7,Quận 8
120000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,10.0,Phường 13,Quận 4
250000000.0,Mặt bằng kinh doanh,Nội thất đầy đủ,240.0,Phường Thạnh Lộc,Quận 12
5400000000.0,Văn phòng,Nội thất cao cấp,71.0,Phường Thảo Điền (Quận 2 cũ),Thành phố Thủ Đức
21000000000.0,Mặt bằng kinh doanh,Nội thất cao cấp,84.0,Phường 15,Quận Gò Vấp
18000000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,60.0,Phường 19,Quận Bình Thạnh
145000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,50.0,Phường An Khánh (Quận 2 cũ),Thành phố Thủ Đức
9500000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,140.0,Phường 11,Quận Gò Vấp
60000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,35.0,Phường Hiệp Thành,Quận 12
200000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,250.0,Phường Tân Thới Nhất,Quận 12
100000000.0,Mặt bằng kinh doanh,Hoàn thiện cơ bản,40.0,Phường 5,Quận Gò Vấp
16600000000.000002,Shophouse,Bàn giao thô,155.0,Phường Long Bình (Quận 9 cũ),Thành phố Thủ Đức
